paper_id,organization_id
paper_1696,organization_117
paper_1696,organization_118
paper_1697,organization_35
paper_1697,organization_524
paper_1697,organization_36
paper_1697,organization_15
paper_1698,organization_116
paper_1699,organization_1682
paper_1699,organization_120
paper_1700,organization_1683
paper_1700,organization_1684
paper_1700,organization_561
paper_1700,organization_1431
paper_1701,organization_416
paper_1701,organization_911
paper_1701,organization_151
paper_1701,organization_41
paper_1702,organization_9
paper_1703,organization_836
paper_1705,organization_51
paper_1705,organization_763
paper_1706,organization_212
paper_1706,organization_1685
paper_1708,organization_26
paper_1708,organization_447
paper_1708,organization_448
paper_1709,organization_35
paper_1709,organization_437
paper_1710,organization_1686
paper_1710,organization_1687
paper_1710,organization_1688
paper_1710,organization_1689
paper_1710,organization_1690
paper_1713,organization_1691
paper_1713,organization_352
paper_1713,organization_1692
paper_1713,organization_1693
paper_1713,organization_855
paper_1713,organization_494
paper_1714,organization_124
paper_1714,organization_438
paper_1714,organization_1694
paper_1716,organization_1695
paper_1716,organization_1696
paper_1718,organization_29
paper_1718,organization_1697
paper_1718,organization_1698
paper_1718,organization_1699
paper_1719,organization_1700
paper_1719,organization_1701
paper_1720,organization_123
paper_1720,organization_11
paper_1721,organization_1702
paper_1721,organization_1703
paper_1722,organization_30
paper_1722,organization_34
paper_1723,organization_1704
paper_1723,organization_828
paper_1724,organization_26
paper_1724,organization_918
paper_1725,organization_23
paper_1725,organization_12
paper_1725,organization_72
paper_1726,organization_1705
paper_1726,organization_1706
paper_1727,organization_328
paper_1727,organization_154
paper_1727,organization_1512
paper_1728,organization_85
paper_1728,organization_26
paper_1728,organization_11
paper_1728,organization_918
paper_1729,organization_1707
paper_1730,organization_226
paper_1731,organization_841
paper_1732,organization_26
paper_1732,organization_1708
paper_1733,organization_62
paper_1733,organization_1709
paper_1735,organization_12
paper_1735,organization_36
paper_1737,organization_26
paper_1737,organization_156
paper_1737,organization_1710
paper_1737,organization_336
paper_1738,organization_26
paper_1738,organization_221
paper_1738,organization_555
paper_1739,organization_1711
paper_1739,organization_194
paper_1739,organization_120
paper_1740,organization_35
paper_1740,organization_1712
paper_1740,organization_50
paper_1740,organization_120
paper_1740,organization_1713
paper_1741,organization_35
paper_1742,organization_1714
paper_1742,organization_1715
paper_1745,organization_646
paper_1747,organization_35
paper_1747,organization_1716
paper_1747,organization_1717
paper_1747,organization_1718
paper_1747,organization_265
paper_1747,organization_1719
paper_1747,organization_1720
paper_1748,organization_258
paper_1748,organization_1721
paper_1748,organization_1722
paper_1748,organization_28
paper_1748,organization_1723
paper_1748,organization_743
paper_1748,organization_1724
paper_1749,organization_259
paper_1751,organization_85
paper_1751,organization_438
paper_1751,organization_11
paper_1751,organization_116
paper_1752,organization_1725
paper_1752,organization_911
paper_1752,organization_1726
paper_1752,organization_1727
paper_1753,organization_1728
paper_1753,organization_1729
paper_1755,organization_1730
paper_1755,organization_102
paper_1755,organization_455
paper_1756,organization_14
paper_1756,organization_1731
paper_1758,organization_35
paper_1758,organization_156
paper_1758,organization_555
paper_1758,organization_313
paper_1759,organization_1732
paper_1759,organization_1733
paper_1759,organization_221
paper_1759,organization_1734
paper_1759,organization_918
paper_1759,organization_25
paper_1759,organization_1735
paper_1759,organization_1736
paper_1759,organization_1737
paper_1759,organization_1738
paper_1759,organization_1739
paper_1760,organization_1740
paper_1760,organization_1422
paper_1760,organization_26
paper_1760,organization_451
paper_1760,organization_313
paper_1761,organization_1741
paper_1761,organization_1742
paper_1762,organization_96
paper_1762,organization_1743
paper_1762,organization_127
paper_1763,organization_1744
paper_1764,organization_1745
paper_1764,organization_10
paper_1764,organization_221
paper_1764,organization_1746
paper_1765,organization_416
paper_1765,organization_48
paper_1766,organization_766
paper_1766,organization_15
paper_1767,organization_1747
paper_1767,organization_1748
paper_1767,organization_1749
paper_1767,organization_267
paper_1767,organization_695
paper_1768,organization_646
paper_1769,organization_79
paper_1769,organization_465
paper_1769,organization_1750
paper_1770,organization_336
paper_1772,organization_48
paper_1772,organization_221
paper_1772,organization_1751
paper_1772,organization_1737
paper_1772,organization_695
paper_1774,organization_438
paper_1774,organization_46
paper_1774,organization_1374
paper_1774,organization_151
paper_1774,organization_278
paper_1774,organization_1422
paper_1774,organization_26
paper_1774,organization_265
paper_1774,organization_327
paper_1774,organization_186
paper_1775,organization_35
paper_1775,organization_127
paper_1775,organization_36
paper_1776,organization_1752
paper_1778,organization_14
paper_1779,organization_1753
paper_1779,organization_1754
paper_1782,organization_26
paper_1782,organization_117
paper_1782,organization_282
paper_1783,organization_518
paper_1783,organization_1755
paper_1784,organization_48
paper_1784,organization_792
paper_1785,organization_1756
paper_1785,organization_202
paper_1786,organization_50
paper_1789,organization_778
paper_1790,organization_1745
paper_1790,organization_1504
paper_1791,organization_51
paper_1791,organization_26
paper_1792,organization_1757
paper_1793,organization_23
paper_1793,organization_120
paper_1794,organization_180
paper_1794,organization_759
paper_1794,organization_1758
paper_1796,organization_854
paper_1796,organization_473
paper_1797,organization_35
paper_1797,organization_36
paper_1799,organization_25
paper_1799,organization_36
paper_1801,organization_76
paper_1801,organization_1759
paper_1801,organization_778
paper_1802,organization_1760
paper_1802,organization_1761
paper_1802,organization_769
paper_1802,organization_1762
paper_1802,organization_1763
paper_1803,organization_1764
paper_1804,organization_1765
paper_1804,organization_1766
paper_1805,organization_1767
paper_1805,organization_1768
paper_1807,organization_555
paper_1809,organization_668
paper_1809,organization_465
paper_1809,organization_550
paper_1809,organization_610
paper_1809,organization_156
paper_1809,organization_136
paper_1811,organization_1769
paper_1811,organization_250
paper_1811,organization_221
paper_1811,organization_555
paper_1812,organization_1770
paper_1812,organization_313
paper_1814,organization_1771
paper_1814,organization_1772
paper_1814,organization_1773
paper_1816,organization_1774
paper_1816,organization_1775
paper_1816,organization_1776
paper_1818,organization_1777
paper_1818,organization_241
paper_1818,organization_41
paper_1819,organization_548
paper_1819,organization_95
paper_1819,organization_25
paper_1820,organization_489
paper_1820,organization_25
paper_1820,organization_300
paper_1821,organization_1076
paper_1822,organization_48
paper_1822,organization_255
paper_1822,organization_41
paper_1823,organization_1285
paper_1824,organization_15
paper_1824,organization_213
paper_1825,organization_35
paper_1825,organization_1778
paper_1825,organization_437
paper_1827,organization_241
paper_1827,organization_1779
paper_1828,organization_151
paper_1828,organization_451
paper_1828,organization_1780
paper_1831,organization_1781
paper_1832,organization_1021
paper_1832,organization_151
paper_1832,organization_28
paper_1832,organization_185
paper_1832,organization_186
paper_1832,organization_470
paper_1833,organization_1782
paper_1833,organization_9
paper_1833,organization_1416
paper_1834,organization_1783
paper_1834,organization_15
paper_1834,organization_1784
paper_1834,organization_196
paper_1834,organization_1785
paper_1835,organization_85
paper_1835,organization_850
paper_1836,organization_1786
paper_1836,organization_87
paper_1836,organization_52
paper_1838,organization_1787
paper_1839,organization_135
paper_1839,organization_1134
paper_1839,organization_213
paper_1839,organization_1788
paper_1839,organization_156
paper_1840,organization_53
paper_1841,organization_48
paper_1841,organization_471
paper_1842,organization_621
paper_1842,organization_1789
paper_1843,organization_1790
paper_1844,organization_242
paper_1844,organization_233
paper_1845,organization_1644
paper_1845,organization_601
paper_1846,organization_1791
paper_1846,organization_48
paper_1846,organization_35
paper_1847,organization_119
paper_1848,organization_86
paper_1848,organization_891
paper_1849,organization_35
paper_1849,organization_1052
paper_1849,organization_278
paper_1849,organization_1792
paper_1849,organization_11
paper_1850,organization_40
paper_1851,organization_1793
paper_1851,organization_1794
paper_1851,organization_1795
paper_1852,organization_1796
paper_1852,organization_1797
paper_1852,organization_1798
paper_1852,organization_1799
paper_1852,organization_1800
paper_1852,organization_1801
paper_1852,organization_1802
paper_1852,organization_1803
paper_1852,organization_1804
paper_1852,organization_1805
paper_1852,organization_1806
paper_1852,organization_1807
paper_1852,organization_1808
paper_1852,organization_1809
paper_1852,organization_1810
paper_1852,organization_1811
paper_1852,organization_299
paper_1852,organization_1812
paper_1852,organization_1813
paper_1852,organization_1814
paper_1853,organization_352
paper_1853,organization_1815
paper_1855,organization_76
paper_1855,organization_36
paper_1857,organization_1816
paper_1857,organization_195
paper_1857,organization_470
paper_1857,organization_582
paper_1858,organization_907
paper_1858,organization_494
paper_1858,organization_117
paper_1858,organization_118
paper_1859,organization_1817
paper_1859,organization_1818
paper_1860,organization_278
paper_1860,organization_51
paper_1861,organization_1819
paper_1862,organization_1510
paper_1864,organization_1820
paper_1864,organization_910
paper_1864,organization_1821
paper_1864,organization_1384
