node_id,paper_id,publish_date,title
paper_949,2310.09199,2023-10-13,"PaLI-3 Vision Language Models: Smaller, Faster, Stronger"
paper_950,2410.07505,2024-10-10,CrossQuant: A Post-Training Quantization Method with Smaller Quantization Kernel for Precise Large Language Model Compression
paper_951,2310.08740,2023-10-12,A Zero-Shot Language Agent for Computer Control with Structured Reflection
paper_952,2310.08678,2023-10-12,Can GPT models be Financial Analysts? An Evaluation of ChatGPT and GPT-4 on mock CFA Exams
paper_953,2110.00338,2021-10-01,Summarize and Search: Learning Consensus-aware Dynamic Convolution for Co-Saliency Detection
paper_954,2310.08992,2023-10-13,CodeChain: Towards Modular Code Generation Through Chain of Self-revisions with Representative Sub-modules
paper_955,2310.08715,2023-10-12,Toward Joint Language Modeling for Speech Units and Text
paper_956,2409.00147,2024-08-30,MultiMath: Bridging Visual and Mathematical Reasoning for Large Language Models
paper_957,2302.08079,2023-02-16,Document Flattening: Beyond Concatenating Context for Document-Level Neural Machine Translation
paper_958,1312.4092,2013-12-14,Domain adaptation for sequence labeling using hidden Markov models
paper_959,2310.09520,2023-10-14,Reward-Augmented Decoding: Efficient Controlled Text Generation With a Unidirectional Reward Model
paper_960,2210.03825,2022-10-07,"See, Plan, Predict: Language-guided Cognitive Planning with Video Prediction"
paper_961,2310.09983,2023-10-15,Farzi Data: Autoregressive Data Distillation
paper_962,2310.10537,2023-10-16,Microscaling Data Formats for Deep Learning
paper_963,2402.01469,2024-02-02,AMOR: A Recipe for Building Adaptable Modular Knowledge Agents Through Process Feedback
paper_964,2310.09753,2023-10-15,When can transformers reason with abstract symbols?
paper_965,2106.00937,2021-06-02,Putting the Squeeze on Array Programs: Loop Verification via Inductive Rank Reduction
paper_966,2310.11453,2023-10-17,BitNet: Scaling 1-bit Transformers for Large Language Models
paper_967,2310.11448,2023-10-17,4K4D: Real-Time 4D View Synthesis at 4K Resolution
paper_968,1810.04125,2018-10-09,Matrix-free construction of HSS representation using adaptive randomized sampling
paper_969,2310.11441,2023-10-17,Set-of-Mark Prompting Unleashes Extraordinary Visual Grounding in GPT-4V
paper_970,2310.04914,2023-10-07,Analyzing Zero-Shot Abilities of Vision-Language Models on Video Understanding Tasks
paper_971,2108.07935,2021-08-18,Learning Implicit User Profiles for Personalized Retrieval-Based Chatbot
paper_972,2310.10837,2023-10-16,Approximating Two-Layer Feedforward Networks for Efficient Transformers
paper_973,2501.13987,2025-01-23,OstQuant: Refining Large Language Model Quantization with Orthogonal and Scaling Transformations for Better Distribution Fitting
paper_974,2304.11603,2023-04-23,LaMD: Latent Motion Diffusion for Video Generation
paper_975,2406.07436,2024-06-11,McEval: Massively Multilingual Code Evaluation
paper_976,2204.02162,2022-04-05,Positive and Negative Critiquing for VAE-based Recommenders
paper_977,2310.11954,2023-10-18,MusicAgent: An AI Agent for Music Understanding and Generation with Large Language Models
paper_978,2310.11784,2023-10-18,Progressive3D: Progressively Local Editing for Text-to-3D Content Creation with Complex Semantic Prompts
paper_979,2406.05132,2024-06-07,3D-GRAND: A Million-Scale Dataset for 3D-LLMs with Better Grounding and Less Hallucination
paper_980,2310.12823,2023-10-19,AgentTuning: Enabling Generalized Agent Abilities for LLMs
paper_981,2310.12773,2023-10-19,Safe RLHF: Safe Reinforcement Learning from Human Feedback
paper_982,2410.14660,2024-10-18,A Large Language Model-Driven Reward Design Framework via Dynamic Feedback for Reinforcement Learning
paper_983,1705.07460,2017-05-21,Experience enrichment based task independent reward model
paper_984,2411.12641,2024-11-19,Improving Controllability and Editability for Pretrained Text-to-Music Generation Models
paper_985,2311.12405,2023-11-21,IndoRobusta: Towards Robustness Against Diverse Code-Mixed Indonesian Local Languages
paper_986,2501.17449,2025-01-29,Cross-Language Approach for Quranic QA
paper_987,2310.12274,2023-10-18,An Image is Worth Multiple Words: Discovering Object Level Concepts using Multi-Concept Prompt Learning
paper_988,2310.12474,2023-10-19,Enhancing High-Resolution 3D Generation through Pixel-wise Gradient Clipping
paper_989,2310.13639,2023-10-20,Contrastive Preference Learning: Learning from Human Feedback without RL
paper_990,2310.13671,2023-10-20,Let's Synthesize Step by Step: Iterative Dataset Synthesis with Large Language Models by Extrapolating Errors from Small Models
paper_991,2310.13268,2023-10-20,DPM-Solver-v3: Improved Diffusion ODE Solver with Empirical Model Statistics
paper_992,2310.13289,2023-10-20,SALMONN: Towards Generic Hearing Abilities for Large Language Models
paper_993,2310.13332,2023-10-20,Democratizing Reasoning Ability: Tailored Learning from Large Language Model
paper_994,2310.13119,2023-10-19,DreamSpace: Dreaming Your Room Space with Text-Driven Panoramic Texture Propagation
paper_995,2311.14708,2023-11-14,Large Language Model-Driven Classroom Flipping: Empowering Student-Centric Peer Questioning with Flipped Interaction
paper_996,2310.13127,2023-10-19,Auto-Instruct: Automatic Instruction Generation and Ranking for Black-Box Language Models
paper_997,2405.00602,2024-05-01,Investigating Automatic Scoring and Feedback using Large Language Models
paper_998,2304.08345,2023-04-17,VALOR: Vision-Audio-Language Omni-Perception Pretraining Model and Dataset
paper_999,2310.13065,2023-10-19,Creative Robot Tool Use with Large Language Models
paper_1000,2310.13012,2023-10-17,H2O Open Ecosystem for State-of-the-art Large Language Models
paper_1001,2408.11261,2024-08-21,Towards Analyzing and Mitigating Sycophancy in Large Vision-Language Models
paper_1002,2310.13545,2023-10-20,ScaleLong: Towards More Stable Training of Diffusion Model via Scaling Network Long Skip Connection
paper_1003,2310.15111,2023-10-23,Matryoshka Diffusion Models
paper_1004,1308.5619,2013-08-26,Shut up and let me think. Or why you should work on the foundations of quantum mechanics as much as you please
paper_1005,2310.15144,2023-10-23,DEsignBench: Exploring and Benchmarking DALL-E 3 for Imagining Visual Design
paper_1006,2310.15169,2023-10-23,FreeNoise: Tuning-Free Longer Video Diffusion via Noise Rescheduling
paper_1007,2310.13724,2023-10-19,"Habitat 3.0: A Co-Habitat for Humans, Avatars and Robots"
paper_1008,2310.14573,2023-10-23,Exploring the Boundaries of GPT-4 in Radiology
paper_1009,1901.00398,2019-01-02,Judge the Judges: A Large-Scale Evaluation Study of Neural Language Models for Online Review Generation
paper_1010,2310.13772,2023-10-20,TexFusion: Synthesizing 3D Textures with Text-Guided Image Diffusion Models
paper_1011,2402.13048,2024-02-20,Stable Knowledge Editing in Large Language Models
paper_1012,2310.13961,2023-10-21,Ensemble-Instruct: Generating Instruction-Tuning Data with a Heterogeneous Mixture of LMs
paper_1013,2310.13798,2023-10-20,Specific versus General Principles for Constitutional AI
paper_1014,2310.14495,2023-10-23,InstructExcel: A Benchmark for Natural Language Instruction in Excel
paper_1015,2312.03703,2023-12-06,Skeleton-in-Context: Unified Skeleton Sequence Modeling with In-Context Learning
paper_1016,2310.15308,2023-10-23,SAM-CLIP: Merging Vision Foundation Models towards Semantic and Spatial Understanding
paper_1017,2411.12790,2024-11-19,Visual-Oriented Fine-Grained Knowledge Editing for MultiModal Large Language Models
paper_1018,2310.15987,2023-10-24,Dissecting In-Context Learning of Translations in GPTs
paper_1019,2310.15200,2023-10-23,Open-Set Image Tagging with Multi-Grained Text Supervision
paper_1020,2310.15511,2023-10-24,KITAB: Evaluating LLMs on Constraint Satisfaction for Information Retrieval
paper_1021,1611.08656,2016-11-26,Attention-based Memory Selection Recurrent Network for Language Modeling
paper_1022,2412.20718,2024-12-30,M$^3$oralBench: A MultiModal Moral Benchmark for LVLMs
paper_1023,2310.16656,2023-10-25,A Picture is Worth a Thousand Words: Principled Recaptioning Improves Image Generation
paper_1024,2403.08728,2024-03-13,Ambient Diffusion Posterior Sampling: Solving Inverse Problems with Diffusion Models trained on Corrupted Data
paper_1025,2310.16818,2023-10-25,DreamCraft3D: Hierarchical 3D Generation with Bootstrapped Diffusion Prior
paper_1026,2310.16795,2023-10-25,QMoE: Practical Sub-1-Bit Compression of Trillion-Parameter Models
paper_1027,2312.02190,2023-12-02,Diffusion Handles: Enabling 3D Edits for Diffusion Models by Lifting Activations to 3D
paper_1028,2312.04344,2023-12-07,Enhancing Medical Task Performance in GPT-4V: A Comprehensive Study on Prompt Engineering Strategies
paper_1029,2310.16764,2023-10-25,ConvNets Match Vision Transformers at Scale
paper_1030,2211.16056,2022-11-29,NoisyQuant: Noisy Bias-Enhanced Post-Training Activation Quantization for Vision Transformers
paper_1031,2310.20138,2023-10-31,DEPN: Detecting and Editing Privacy Neurons in Pretrained Language Models
paper_1032,2310.16450,2023-10-25,CLEX: Continuous Length Extrapolation for Large Language Models
paper_1033,2502.00965,2025-02-03,CLIP-UP: A Simple and Efficient Mixture-of-Experts CLIP Training Recipe with Sparse Upcycling
paper_1034,2412.03568,2024-12-04,The Matrix: Infinite-Horizon World Generation with Real-Time Moving Control
paper_1035,2310.16832,2023-10-25,LightSpeed: Light and Fast Neural Light Fields on Mobile Devices
paper_1036,2310.17631,2023-10-26,JudgeLM: Fine-tuned Large Language Models are Scalable Judges
paper_1037,2406.11840,2024-06-17,LLaNA: Large Language and NeRF Assistant
paper_1038,2212.10938,2022-12-21,Critic-Guided Decoding for Controlled Text Generation
paper_1039,2310.17157,2023-10-26,Deja Vu: Contextual Sparsity for Efficient LLMs at Inference Time
paper_1040,2303.09295,2023-03-16,DIRE for Diffusion-Generated Image Detection
paper_1041,2502.01070,2025-02-03,An Investigation of FP8 Across Accelerators for LLM Inference
paper_1042,2310.17796,2023-10-26,ControlLLM: Augment Language Models with Tools by Searching on Graphs
paper_1043,2304.03589,2023-04-07,On Efficient Training of Large-Scale Deep Learning Models: A Literature Review
paper_1044,1403.1764,2014-03-07,Galactic Chemical Evolution and solar s-process abundances: dependence on the 13C-pocket structure
paper_1045,2310.17750,2023-10-26,A Framework for Automated Measurement of Responsible AI Harms in Generative AI Applications
paper_1046,2108.05892,2021-08-12,PixelSynth: Generating a 3D-Consistent Experience from a Single Image
paper_1047,2310.00874,2023-10-02,PC-NeRF: Parent-Child Neural Radiance Fields under Partial Sensor Data Loss in Autonomous Driving Environments
paper_1048,2310.17722,2023-10-26,Large Language Models as Generalizable Policies for Embodied Tasks
paper_1049,2111.13833,2021-11-27,Partner Personas Generation for Diverse Dialogue Generation
paper_1050,2310.18356,2023-10-24,LoRAShear: Efficient Large Language Model Structured Pruning and Knowledge Recovery
paper_1051,2312.15011,2023-12-22,Gemini vs GPT-4V: A Preliminary Comparison and Combination of Vision-Language Models Through Qualitative Cases
paper_1052,2310.19102,2023-10-29,Atom: Low-bit Quantization for Efficient and Accurate LLM Serving
paper_1053,2404.12333,2024-04-18,Customizing Text-to-Image Diffusion with Object Viewpoint Control
paper_1054,2310.19019,2023-10-29,"TeacherLM: Teaching to Fish Rather Than Giving the Fish, Language Modeling Likewise"
paper_1055,2310.19061,2023-10-29,Multimodal ChatGPT for Medical Applications: an Experimental Study of GPT-4V
paper_1056,2310.18628,2023-10-28,Personalised Distillation: Empowering Open-Sourced LLMs with Adaptive Learning for Code Generation
paper_1057,2412.07462,2024-12-10,Bilingual BSARD: Extending Statutory Article Retrieval to Dutch
paper_1058,2310.19415,2023-10-30,Text-to-3D with Classifier Score Distillation
paper_1059,2310.20689,2023-10-31,Learning From Mistakes Makes LLM Better Reasoner
paper_1060,2103.10026,2021-03-18,Learning Time Series from Scale Information
paper_1061,2310.19909,2023-10-30,Battle of the Backbones: A Large-Scale Comparison of Pretrained Models across Computer Vision Tasks
paper_1062,2310.20587,2023-10-31,Unleashing the Power of Pre-trained Language Models for Offline Reinforcement Learning
paper_1063,2310.20216,2023-10-31,Does GPT-4 pass the Turing test?
paper_1064,2310.20624,2023-10-31,LoRA Fine-tuning Efficiently Undoes Safety Training in Llama 2-Chat 70B
paper_1065,2303.05916,2023-03-10,GECCO: Geometrically-Conditioned Point Diffusion Models
paper_1066,2310.20700,2023-10-31,SEINE: Short-to-Long Video Diffusion Model for Generative Transition and Prediction
paper_1067,2310.19956,2023-10-30,The Impact of Depth on Compositional Generalization in Transformer Language Models
paper_1068,2412.19819,2024-12-15,ChipAlign: Instruction Alignment in Large Language Models for Chip Design via Geodesic Interpolation
paper_1069,2310.20499,2023-10-31,Leveraging Word Guessing Games to Assess the Intelligence of Large Language Models
paper_1070,2311.00430,2023-11-01,Distil-Whisper: Robust Knowledge Distillation via Large-Scale Pseudo Labelling
paper_1071,2311.00571,2023-11-01,"LLaVA-Interactive: An All-in-One Demo for Image Chat, Segmentation, Generation and Editing"
paper_1072,2311.00613,2023-11-01,Controllable Music Production with Diffusion Models and Guidance Gradients
paper_1073,2311.00618,2023-11-01,De-Diffusion Makes Text a Strong Cross-Modal Interface
paper_1074,2103.15294,2021-03-29,"Weak AI"" is Likely to Never Become ""Strong AI"", So What is its Greatest Value for us?"
paper_1075,2311.00522,2023-11-01,Text Rendering Strategies for Pixel Language Models
paper_1076,2410.01242,2024-10-02,RGD: Multi-LLM Based Agent Debugger via Refinement and Generation Guidance
paper_1077,2311.00047,2023-10-31,Grounding Visual Illusions in Language: Do Vision-Language Models Perceive Illusions Like Humans?
paper_1078,2407.00952,2024-07-01,SplitLoRA: A Split Parameter-Efficient Fine-Tuning Framework for Large Language Models
paper_1079,2407.21255,2024-07-31,Responsive ML inference in multi-tenanted environments using AQUA
paper_1080,2311.01455,2023-11-02,RoboGen: Towards Unleashing Infinite Data for Automated Robot Learning via Generative Simulation
paper_1081,2409.19506,2024-09-29,IWN: Image Watermarking Based on Idempotency
paper_1082,2311.00945,2023-11-02,E3 TTS: Easy End-to-End Diffusion-based Text to Speech
paper_1083,2311.00895,2023-11-01,In-Context Prompt Editing For Conditional Audio Generation
paper_1084,2502.03729,2025-02-06,Action-Free Reasoning for Policy Generalization
paper_1085,2311.01767,2023-11-03,PPTC Benchmark: Evaluating Large Language Models for PowerPoint Task Completion
